season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1977,Detroit,Detroit Red Wings,NHL,Prince of Wales,Norris,,,,true,1,false,false
1978,Detroit,Detroit Red Wings,NHL,Prince of Wales,Norris,,LAST,LAST,false,,,
1979,Detroit,Detroit Red Wings,NHL,Prince of Wales,Norris,,,LAST,false,,,
1980,Detroit,Detroit Red Wings,NHL,Prince of Wales,Norris,,LAST,LAST,false,,,
1981,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,LAST,false,,,
1982,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,LAST,LAST,false,,,
1983,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,,true,0,false,false
1984,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,,true,0,false,false
1985,Detroit,Detroit Red Wings,NHL,Campbell,Norris,LAST,LAST,LAST,false,,,
1986,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,,true,2,false,false
1987,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,FIRST,true,2,false,false
1988,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,FIRST,true,0,false,false
1989,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,LAST,false,,,
1990,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,,true,0,false,false
1991,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,FIRST,FIRST,true,1,false,false
1992,Detroit,Detroit Red Wings,NHL,Campbell,Norris,,,,true,0,false,false
1993,Detroit,Detroit Red Wings,NHL,Western,Central,,FIRST,FIRST,true,0,false,false
1994,Detroit,Detroit Red Wings,NHL,Western,Central,FIRST,FIRST,FIRST,true,3,true,false
1995,Detroit,Detroit Red Wings,NHL,Western,Central,FIRST,FIRST,FIRST,true,2,false,false
1996,Detroit,Detroit Red Wings,NHL,Western,Central,,,,true,4,true,true
1997,Detroit,Detroit Red Wings,NHL,Western,Central,,,,true,4,true,true
1998,Detroit,Detroit Red Wings,NHL,Western,Central,,,FIRST,true,1,false,false
1999,Detroit,Detroit Red Wings,NHL,Western,Central,,,,true,1,false,false
2000,Detroit,Detroit Red Wings,NHL,Western,Central,,,FIRST,true,0,false,false
2001,Detroit,Detroit Red Wings,NHL,Western,Central,FIRST,FIRST,FIRST,true,4,true,true
2002,Detroit,Detroit Red Wings,NHL,Western,Central,,,FIRST,true,0,false,false
2003,Detroit,Detroit Red Wings,NHL,Western,Central,FIRST,FIRST,FIRST,true,1,false,false
2005,Detroit,Detroit Red Wings,NHL,Western,Central,FIRST,FIRST,FIRST,true,0,false,false
2006,Detroit,Detroit Red Wings,NHL,Western,Central,FIRST_TIED,FIRST,FIRST,true,2,false,false
2007,Detroit,Detroit Red Wings,NHL,Western,Central,FIRST,FIRST,FIRST,true,4,true,true
2008,Detroit,Detroit Red Wings,NHL,Western,Central,,,FIRST,true,3,true,false
2009,Detroit,Detroit Red Wings,NHL,Western,Central,,,,true,1,false,false
2010,Detroit,Detroit Red Wings,NHL,Western,Central,,,FIRST,true,1,false,false
2011,Detroit,Detroit Red Wings,NHL,Western,Central,,,,true,0,false,false
2012,Detroit,Detroit Red Wings,NHL,Western,Central,,,,true,1,false,false
2013,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,true,0,false,false
2014,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,true,0,false,false
2015,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,true,0,false,false
2016,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,false,,,
2017,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,false,,,
2018,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,false,,,
2019,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,LAST,LAST,LAST,false,,,
2020,Detroit,Detroit Red Wings,NHL,Central,,,LAST_TIED,,false,,,
2021,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,false,,,
2022,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,false,,,
2023,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,false,,,
2024,Detroit,Detroit Red Wings,NHL,Eastern,Atlantic,,,,false,,,
