season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1970,Toronto,Toronto Maple Leafs,NHL,East,,,,,true,0,false,false
1971,Toronto,Toronto Maple Leafs,NHL,East,,,,,true,0,false,false
1972,Toronto,Toronto Maple Leafs,NHL,East,,,,,false,,,
1973,Toronto,Toronto Maple Leafs,NHL,East,,,,,true,0,false,false
1974,Toronto,Toronto Maple Leafs,NHL,Prince of Wales,Adams,,,,true,1,false,false
1975,Toronto,Toronto Maple Leafs,NHL,Prince of Wales,Adams,,,,true,1,false,false
1976,Toronto,Toronto Maple Leafs,NHL,Prince of Wales,Adams,,,,true,1,false,false
1977,Toronto,Toronto Maple Leafs,NHL,Prince of Wales,Adams,,,,true,2,false,false
1978,Toronto,Toronto Maple Leafs,NHL,Prince of Wales,Adams,,,,true,1,false,false
1979,Toronto,Toronto Maple Leafs,NHL,Prince of Wales,Adams,,,,true,0,false,false
1980,Toronto,Toronto Maple Leafs,NHL,Prince of Wales,Adams,,,LAST,true,0,false,false
1981,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,,false,,,
1982,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,,true,0,false,false
1983,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,LAST,false,,,
1984,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,LAST,LAST,LAST,false,,,
1985,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,,true,1,false,false
1986,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,LAST_TIED,true,1,false,false
1987,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,,true,0,false,false
1988,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,LAST,LAST,false,,,
1989,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,,true,0,false,false
1990,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,LAST,LAST,false,,,
1991,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,LAST,false,,,
1992,Toronto,Toronto Maple Leafs,NHL,Campbell,Norris,,,,true,2,false,false
1993,Toronto,Toronto Maple Leafs,NHL,Western,Central,,,,true,2,false,false
1994,Toronto,Toronto Maple Leafs,NHL,Western,Central,,,,true,0,false,false
1995,Toronto,Toronto Maple Leafs,NHL,Western,Central,,,,true,0,false,false
1996,Toronto,Toronto Maple Leafs,NHL,Western,Central,,,LAST,false,,,
1997,Toronto,Toronto Maple Leafs,NHL,Western,Central,,,LAST,false,,,
1998,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,true,2,false,false
1999,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,FIRST,true,1,false,false
2000,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,true,1,false,false
2001,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,true,2,false,false
2002,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,true,0,false,false
2003,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,true,1,false,false
2005,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,false,,,
2006,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,false,,,
2007,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,LAST,false,,,
2008,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,LAST,false,,,
2009,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,LAST,LAST,false,,,
2010,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,false,,,
2011,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,false,,,
2012,Toronto,Toronto Maple Leafs,NHL,Eastern,Northeast,,,,true,0,false,false
2013,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,false,,,
2014,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,false,,,
2015,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,LAST,LAST,LAST,false,,,
2016,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,true,0,false,false
2017,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,true,0,false,false
2018,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,true,0,false,false
2019,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,true,0,false,false
2020,Toronto,Toronto Maple Leafs,NHL,North,,,FIRST,,true,0,false,false
2021,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,true,0,false,false
2022,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,true,1,false,false
2023,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,,true,0,false,false
2024,Toronto,Toronto Maple Leafs,NHL,Eastern,Atlantic,,,FIRST,true,1,false,false
