season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1963,Chicago,Chicago Black Hawks,NHL,,,,,,true,0,,
1964,Chicago,Chicago Black Hawks,NHL,,,,,,true,1,true,false
1965,Chicago,Chicago Black Hawks,NHL,,,,,,true,0,false,false
1966,Chicago,Chicago Black Hawks,NHL,,,FIRST,,,true,0,false,false
1967,Chicago,Chicago Black Hawks,NHL,East,,,,,true,1,false,false
1968,Chicago,Chicago Black Hawks,NHL,East,,,LAST,,false,,,
1969,Chicago,Chicago Black Hawks,NHL,East,,FIRST_TIED,FIRST_TIED,,true,1,false,false
1970,Chicago,Chicago Black Hawks,NHL,West,,,FIRST,,true,2,true,false
1971,Chicago,Chicago Black Hawks,NHL,West,,,FIRST,,true,1,false,false
1972,Chicago,Chicago Black Hawks,NHL,West,,,FIRST,,true,2,true,false
1973,Chicago,Chicago Black Hawks,NHL,West,,,,,true,1,false,false
1974,Chicago,Chicago Black Hawks,NHL,Campbell,Smythe,,,,true,1,false,false
1975,Chicago,Chicago Black Hawks,NHL,Campbell,Smythe,,,FIRST,true,0,false,false
1976,Chicago,Chicago Black Hawks,NHL,Campbell,Smythe,,,,true,0,false,false
1977,Chicago,Chicago Black Hawks,NHL,Campbell,Smythe,,,FIRST,true,0,false,false
1978,Chicago,Chicago Black Hawks,NHL,Campbell,Smythe,,,FIRST,true,0,false,false
1979,Chicago,Chicago Black Hawks,NHL,Campbell,Smythe,,,FIRST,true,1,false,false
1980,Chicago,Chicago Black Hawks,NHL,Campbell,Smythe,,,,true,0,false,false
1981,Chicago,Chicago Black Hawks,NHL,Campbell,Norris,,,,true,2,false,false
1982,Chicago,Chicago Black Hawks,NHL,Campbell,Norris,,,FIRST,true,2,false,false
1983,Chicago,Chicago Black Hawks,NHL,Campbell,Norris,,,,true,0,false,false
1984,Chicago,Chicago Black Hawks,NHL,Campbell,Norris,,,,true,2,false,false
1985,Chicago,Chicago Black Hawks,NHL,Campbell,Norris,,,FIRST,true,0,false,false
1986,Chicago,Chicago Blackhawks,NHL,Campbell,Norris,,,,true,0,false,false
1987,Chicago,Chicago Blackhawks,NHL,Campbell,Norris,,,,true,0,false,false
1988,Chicago,Chicago Blackhawks,NHL,Campbell,Norris,,,,true,2,false,false
1989,Chicago,Chicago Blackhawks,NHL,Campbell,Norris,,,FIRST,true,2,false,false
1990,Chicago,Chicago Blackhawks,NHL,Campbell,Norris,FIRST,FIRST,FIRST,true,0,false,false
1991,Chicago,Chicago Blackhawks,NHL,Campbell,Norris,,,,true,3,true,false
1992,Chicago,Chicago Blackhawks,NHL,Campbell,Norris,,FIRST,FIRST,true,0,false,false
1993,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,0,false,false
1994,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,2,false,false
1995,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,1,false,false
1996,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,0,false,false
1997,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
1998,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
1999,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
2000,Chicago,Chicago Blackhawks,NHL,Western,Central,,,LAST_TIED,false,,,
2001,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,0,false,false
2002,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
2003,Chicago,Chicago Blackhawks,NHL,Western,Central,,LAST,LAST,false,,,
2005,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
2006,Chicago,Chicago Blackhawks,NHL,Western,Central,,,LAST,false,,,
2007,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
2008,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,2,false,false
2009,Chicago,Chicago Blackhawks,NHL,Western,Central,,,FIRST,true,4,true,true
2010,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,0,false,false
2011,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,0,false,false
2012,Chicago,Chicago Blackhawks,NHL,Western,Central,FIRST,FIRST,FIRST,true,4,true,true
2013,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,2,false,false
2014,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,4,true,true
2015,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,true,0,false,false
2016,Chicago,Chicago Blackhawks,NHL,Western,Central,,FIRST,FIRST,true,0,false,false
2017,Chicago,Chicago Blackhawks,NHL,Western,Central,,,LAST,false,,,
2018,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
2019,Chicago,Chicago Blackhawks,NHL,Western,Central,,,LAST,true,1,false,false
2020,Chicago,Chicago Blackhawks,NHL,Central,,,,,false,,,
2021,Chicago,Chicago Blackhawks,NHL,Western,Central,,,,false,,,
2022,Chicago,Chicago Blackhawks,NHL,Western,Central,,,LAST,false,,,
2023,Chicago,Chicago Blackhawks,NHL,Western,Central,,,LAST,false,,,
