season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1984,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,,FIRST,true,1,false,false
1985,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,,,true,4,true,true
1986,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,,,true,2,false,false
1987,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,FIRST,FIRST,true,1,false,false
1988,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,FIRST,FIRST,true,3,true,false
1989,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,,,true,1,false,false
1990,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,,,true,1,false,false
1991,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,,FIRST,true,1,false,false
1992,Montreal,Montreal Canadiens,NHL,Prince of Wales,Adams,,,,true,4,true,true
1993,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,0,false,false
1994,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,false,,,
1995,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,0,false,false
1996,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,0,false,false
1997,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,1,false,false
1998,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,LAST,false,,,
1999,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,false,,,
2000,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,LAST,false,,,
2001,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,1,false,false
2002,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,false,,,
2003,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,1,false,false
2005,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,0,false,false
2006,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,false,,,
2007,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,FIRST,FIRST,true,1,false,false
2008,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,0,false,false
2009,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,2,false,false
2010,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,,true,0,false,false
2011,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,LAST,LAST,false,,,
2012,Montreal,Montreal Canadiens,NHL,Eastern,Northeast,,,FIRST,true,0,false,false
2013,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,,true,2,false,false
2014,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,FIRST,true,1,false,false
2015,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,,false,,,
2016,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,FIRST,true,0,false,false
2017,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,,false,,,
2018,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,,false,,,
2019,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,,true,1,false,false
2020,Montreal,Montreal Canadiens,NHL,North,,,,,true,3,true,false
2021,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,LAST,LAST,LAST,false,,,
2022,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,LAST,false,,,
2023,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,LAST,false,,,
2024,Montreal,Montreal Canadiens,NHL,Eastern,Atlantic,,,,true,0,false,false
