season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1927,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST_TIED,LAST,,false,,,
1928,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1929,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1930,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1931,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1932,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1933,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1934,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1935,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1936,Philadelphia,Philadelphia Phillies,MLB,NL,,,LAST,,false,,,
1937,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1938,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1939,Philadelphia,Philadelphia Phillies,MLB,NL,,,LAST,,false,,,
1940,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1941,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1942,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1943,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1944,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1945,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1946,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1947,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1948,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1949,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1950,Philadelphia,Philadelphia Phillies,MLB,NL,,FIRST,,,true,0,true,false
1951,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1952,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1953,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1954,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1955,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1956,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1957,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1958,Philadelphia,Philadelphia Phillies,MLB,NL,,,LAST,,false,,,
1959,Philadelphia,Philadelphia Phillies,MLB,NL,,,LAST,,false,,,
1960,Philadelphia,Philadelphia Phillies,MLB,NL,,,LAST,,false,,,
1961,Philadelphia,Philadelphia Phillies,MLB,NL,,LAST,LAST,,false,,,
1962,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1963,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1964,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1965,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1966,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1967,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1968,Philadelphia,Philadelphia Phillies,MLB,NL,,,,,false,,,
1969,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1970,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1971,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
1972,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
1973,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
1974,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1975,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1976,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,0,false,false
1977,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,FIRST,FIRST,true,0,false,false
1978,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,0,false,false
1979,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1980,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,2,true,true
1981,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,true,0,false,false
1982,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1983,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,1,true,false
1984,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1985,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1986,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1987,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1988,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
1989,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
1990,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1991,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1992,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
1993,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,1,true,false
1994,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,,,,
1995,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1996,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,LAST,LAST,false,,,
1997,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,LAST,LAST,false,,,
1998,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
1999,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2000,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,LAST,LAST,LAST,false,,,
2001,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2002,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2003,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2004,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2005,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2006,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2007,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,0,false,false
2008,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,3,true,true
2009,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,FIRST,true,2,true,false
2010,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,FIRST,FIRST,FIRST,true,1,false,false
2011,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,FIRST,FIRST,FIRST,true,0,false,false
2012,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2013,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2014,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
2015,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,LAST,LAST,LAST,false,,,
2016,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2017,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,LAST,false,,,
2018,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2019,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2020,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2021,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,false,,,
2022,Philadelphia,Philadelphia Phillies,MLB,NL,NL East,,,,true,3,true,false
