season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1980,Chicago,Chicago Cubs,MLB,NL,NL East,,LAST,LAST,false,,,
1981,Chicago,Chicago Cubs,MLB,NL,NL East,,LAST,LAST,false,,,
1982,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1983,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1984,Chicago,Chicago Cubs,MLB,NL,NL East,,FIRST,FIRST,true,0,false,false
1985,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1986,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1987,Chicago,Chicago Cubs,MLB,NL,NL East,,,LAST,false,,,
1988,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1989,Chicago,Chicago Cubs,MLB,NL,NL East,,FIRST,FIRST,true,0,false,false
1990,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1991,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1992,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1993,Chicago,Chicago Cubs,MLB,NL,NL East,,,,false,,,
1994,Chicago,Chicago Cubs,MLB,NL,NL Central,,,LAST,,,,
1995,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
1996,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
1997,Chicago,Chicago Cubs,MLB,NL,NL Central,,LAST_TIED,LAST,false,,,
1998,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,true,0,false,false
1999,Chicago,Chicago Cubs,MLB,NL,NL Central,,,LAST,false,,,
2000,Chicago,Chicago Cubs,MLB,NL,NL Central,LAST_TIED,LAST_TIED,LAST,false,,,
2001,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2002,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2003,Chicago,Chicago Cubs,MLB,NL,NL Central,,,FIRST,true,1,false,false
2004,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2005,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2006,Chicago,Chicago Cubs,MLB,NL,NL Central,,LAST,LAST,false,,,
2007,Chicago,Chicago Cubs,MLB,NL,NL Central,,,FIRST,true,0,false,false
2008,Chicago,Chicago Cubs,MLB,NL,NL Central,,FIRST,FIRST,true,0,false,false
2009,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2010,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2011,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2012,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2013,Chicago,Chicago Cubs,MLB,NL,NL Central,,,LAST,false,,,
2014,Chicago,Chicago Cubs,MLB,NL,NL Central,,,LAST,false,,,
2015,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,true,2,false,false
2016,Chicago,Chicago Cubs,MLB,NL,NL Central,FIRST,FIRST,FIRST,true,3,true,true
2017,Chicago,Chicago Cubs,MLB,NL,NL Central,,,FIRST,true,1,false,false
2018,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,true,0,false,false
2019,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2020,Chicago,Chicago Cubs,MLB,NL,NL Central,,,FIRST,true,0,false,false
2021,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
2022,Chicago,Chicago Cubs,MLB,NL,NL Central,,,,false,,,
